,ci_name,location_full
1155,S101A968,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1156,S101A968\ELN10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1157,S101A982,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1158,S101A982\EBR10161,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1159,S101A982\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1160,S101D001,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1161,S101D002,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-OMP-101
1162,S101D003,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1163,S101D005,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1164,S101D006,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1165,S101D007,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1166,S101D008,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1167,S101D348,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1168,S101D348\BIZ10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1169,S101D348\BIZ10152,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1170,S101D348\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1171,S101D369,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1172,S101D369\CSN10151,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1173,S101D369\CSN10161,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1174,S101D369\CSN10181,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1175,S101D372,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1176,S101D372\SHA10152,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1177,S101D372\SharePoint Server 2013,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1178,S101D396,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1179,S101D396\CCA10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1180,S101D396\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1181,S101D396\K2W10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1182,S101D396\K2W10152,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1183,S101D396\MRO10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1184,S101D396\PIV10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1185,S101D396\SBBO051,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1186,S101D396\TRS10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1187,S101D397,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1188,S101D397\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1189,S101D412,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1190,S101D412\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1191,S101D414,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1192,S101D414\BMI,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1193,S101D419,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1194,S101D419\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1195,S101D419\RDS FARM,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1196,S101D420,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1197,S101D420\PLM10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1198,S101D421,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1199,S101D421\SMI,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1200,S101D428,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1201,S101D428\CBH10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1202,S101D428\CCA10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1203,S101D428\COP10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1204,S101D428\DMP10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1205,S101D428\FIZ10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1206,S101D428\FOL10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1207,S101D428\IAM10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1208,S101D428\ITE10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1209,S101D428\ITE10152,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1210,S101D428\LVN10161,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1211,S101D428\MTU10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1212,S101D429,EUROPE/AZURE
1213,S101D430,EUROPE/AZURE
1214,S101D436,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1215,S101D436\DMI,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1216,S101D443,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1217,S101D444,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1218,S101D444\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1219,S101D446,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1220,S101D446\LNL10161,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1221,S101D447,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-ORA-101
1222,S101D447\GND,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-ORA-101
1223,S101D447\GNQ,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-ORA-101
1224,S101D449,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1225,S101D456,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1226,S101D456\MQ Central Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1227,S101D462,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1228,S101D463,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1229,S101D463\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1230,S101D468,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1231,S101D468\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1232,S101D470,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1233,S101D470\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1234,S101D470\SQLEXPRESS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1235,S101D496,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU
1236,S101D496\R10,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1237,S101D498,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1238,S101D498\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1239,S101D501,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101-DMZ
1240,S101D502,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1241,S101D504,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1242,S101D504\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1243,S101D505,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1244,S101D505\M2M10151,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1245,S101D506,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1246,S101D506\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1247,S101D506\SSO10151,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1248,S101D508,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1249,S101D508\RKT,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-ORA-101
1250,S101D509,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1251,S101D509\JDA,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1252,S101D510,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1253,S101D514,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1254,S101D519,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1255,S101D519\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1256,S101D520,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1257,S101D520\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1258,S101D521,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-DEV-235
1259,S101D522,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-ORA-101A
1260,S101D522\ELN10151,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-ORA-101
1261,S101D528,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1262,S101D528\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1263,S101D539,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1264,S101D592,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1265,S101D643,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1266,S101D644,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-DEV-200
1267,S101F04,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1268,S101F04\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1269,S101F09,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1270,S101F09\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1271,S101F09\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1272,S101F10,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1273,S101F10\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1274,S101F10\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1275,S101F11,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1276,S101F11\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1277,S101F12,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1278,S101F12\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1279,S101F13,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1280,S101F13\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1281,S101F14,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1282,S101F14\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1283,S101F15,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1284,S101F15\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1285,S101F16,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1286,S101F16\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1287,S101F17,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1288,S101F17\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1289,S101F19,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1290,S101F19\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1291,S101F22,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1292,S101F22\File Server,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1293,S101F32,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1294,S101F32\File Server,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1295,S101F781,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1296,S101G02,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101-DMZ
1297,S101G10,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1298,S101G13,EUROPE/FRANCE/LESTREM
1299,S101I12,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1300,S101I12\IIS,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1301,S101I12\Print Server,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1302,S101I13,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1303,S101I19,EUROPE/AZURE
1304,S101K001,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1305,S101K002,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU_LOC_101_200
1306,S101K003,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1307,S101K004,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1308,S101K005,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1309,S101L276,EUROPE/AZURE
1310,S101L306,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1311,S101P001,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1312,S101P002,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1313,S101P01,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE
1314,S101P01_1,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/Y5
1315,S101P01_2,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/L6
1316,S101P02,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L09B
1317,S101T01A,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1318,S101T01A\DNS,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1319,S101T01A\IIS,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1320,S101T02A,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1321,S101T02A\DHCP,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1322,S101T02A\DNS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1323,S101T03A,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1324,S101T03A\DNS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1325,S101T04A,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1326,S101T04A\DNS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1327,S101T04A\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1328,S101T0AA,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1329,S101T0AA\DNS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1330,S101T0BA,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1331,S101T0BA\DNS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1332,S101T31A,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1333,S101T31A\DNS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1334,S101T32A,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1335,S101T32A\DNS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1336,S101T41A,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1337,S101T41A\PKI,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1338,S101T42A,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1339,S101T42A\PKI,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1340,S101T43A,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1341,S101T43A\IIS,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1342,S101T43A\PKI,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/CLU-LOC-235
1343,S101T44A,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1344,S101T44A\IIS,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1345,S101T44A\PKI,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/CLU-LOC-200
1346,S101T47,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1347,S101T47\IIS,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1348,S101T47\LAPS,EUROPE/FRANCE/LESTREM/SALLE INFORMATIQUE/CLU-GEO-101
1349,S101V100,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1350,S101V101,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1351,S101V102,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1352,S101V103,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1353,S101V104,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1354,S101V105,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1355,S101V106,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1356,S101V107,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1357,S101V108,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1358,S101V109,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1359,S101V120,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1360,S101V121,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1361,S101V140,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1362,S101V141,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1363,S101V142,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1364,S101V143,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1365,S101V160,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1366,S101V161,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1367,S101V162,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1368,S101V163,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1369,S101V164,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D23
1370,S101V170,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1371,S101V171,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1372,S101V172,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1373,S101V173,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1374,S101V174,EUROPE/FRANCE/LESTREM/ALPHA 2/N 1/SALLE INFORMATIQUE 2/L06
1375,S101V200,EUROPE/FRANCE/LESTREM/DT2/N 1/SALLE INFORMATIQUE 1/D22
